,text,user
1780,@realDonaldTrumpこれトランプが解除されたら「oh…Lucky...be？？」ってなるな #ららスペース,mitiko_kwii
1781,@realDonaldTrump ららさんがトランプ推してたのに！！！ #ららスペース,mitiko_kwii
1782,@realDonaldTrumpおれも上がりてぇ〜🥺 #ららスペース,mitiko_kwii
1783,@realDonaldTrump昨日のスペースでドナルドのID手打ちできるようになったわ #ららスペース,mitiko_kwii
1784,RT @KremlinTrolls: @realDonaldTrump Must WATCH: @realDonaldTrump’s mob ties and ‘multibillion dollar fraud’ revealed in Dutch documentary s…,Celestebyrne3
1785,RT @KremlinTrolls: @realDonaldTrump Must WATCH: @realDonaldTrump’s mob ties and ‘multibillion dollar fraud’ revealed in Dutch documentary s…,jacquierose44
1786,@realDonaldTrump @POTUS Who are you? #youtryandfail,youtryandfail
1787,@realdonaldtrump 私「せからし。生きちょればよか。」って言うわ。,ogata02cat
1788,RT @LaurVoted4Biden: @realDonaldTrump This IS the face of a L O S E R👇🏻 https://t.co/eWIXBebMAU,OklahomaPatrio1
1789,RT @KremlinTrolls: @realDonaldTrump Must WATCH: @realDonaldTrump’s mob ties and ‘multibillion dollar fraud’ revealed in Dutch documentary s…,gimmehavit
1790,@realdonaldtrump  #diaperdon,KtownNearOz
1791,RT @KremlinTrolls: @realDonaldTrump Must WATCH: @realDonaldTrump’s mob ties and ‘multibillion dollar fraud’ revealed in Dutch documentary s…,NobleWolf8x
1792,RT @KremlinTrolls: @realDonaldTrump Must WATCH: @realDonaldTrump’s mob ties and ‘multibillion dollar fraud’ revealed in Dutch documentary s…,SpiderQueer
1793,@realdonaldtrump 食べたくなったら♪下のボタンから #ローソンもちもちどらもっち を投稿すると無料券が抽選で届きます！ #ローソン @akiko_lawson https://t.co/73y7dMUbhY,TRBGN_KN
1794,RT @KremlinTrolls: @realDonaldTrump Must WATCH: @realDonaldTrump’s mob ties and ‘multibillion dollar fraud’ revealed in Dutch documentary s…,varabungas
1795,"RT @itsJeffTiedrich: @realDonaldTrump @seanhannity @FoxNews all presidential tweets can be improved by adding ""in Rudy Giuliani's pants"" at…",MrTAchilles
1796,@realDonaldTrump 5A993B71 :参戦ID 参加者募集！ Lv150 プロトバハムート https://t.co/kx9YGnDcAz,Miya00797912
1797,RT @KremlinTrolls: @realDonaldTrump Must WATCH: @realDonaldTrump’s mob ties and ‘multibillion dollar fraud’ revealed in Dutch documentary s…,LukeWar73493682
1798,RT @KremlinTrolls: @realDonaldTrump Must WATCH: @realDonaldTrump’s mob ties and ‘multibillion dollar fraud’ revealed in Dutch documentary s…,Anthony45513853
1799,RT @KremlinTrolls: @realDonaldTrump Must WATCH: @realDonaldTrump’s mob ties and ‘multibillion dollar fraud’ revealed in Dutch documentary s…,IainMac9
1800,RT @KremlinTrolls: @realDonaldTrump Must WATCH: @realDonaldTrump’s mob ties and ‘multibillion dollar fraud’ revealed in Dutch documentary s…,juju_zeez
1801,RT @KremlinTrolls: @realDonaldTrump Must WATCH: @realDonaldTrump’s mob ties and ‘multibillion dollar fraud’ revealed in Dutch documentary s…,nickreeves9876
1802,@realDonaldTrump calls Putin plans genius. Continues to kiss Putin's butt. #politics  https://t.co/MGswyz2gvY,Liberal_Forum
1803,RT @KremlinTrolls: @realDonaldTrump Must WATCH: @realDonaldTrump’s mob ties and ‘multibillion dollar fraud’ revealed in Dutch documentary s…,newjunefletcher
1804,RT @KremlinTrolls: @realDonaldTrump Must WATCH: @realDonaldTrump’s mob ties and ‘multibillion dollar fraud’ revealed in Dutch documentary s…,KremlinTrolls
1805,@RealDonaldTrump wants more women in the workplace so he can oogle them https://t.co/LGqheRS2yy,LibelTrump
1806,@RealDonaldTrump wants more women in the workplace so he can oogle them https://t.co/LGqheRArH0,LibelTrump
1807,RT @KremlinTrolls: @realDonaldTrump Must WATCH: @realDonaldTrump’s mob ties and ‘multibillion dollar fraud’ revealed in Dutch documentary s…,mari_lakdar
1808,RT @ABGray: @realDonaldTrump Giddily Praises his buddy Putin as Russia Sends Troops Into Ukraine https://t.co/4OTb0xIYJW via @RollingStone,ABGray
1809,@realDonaldTrump @POTUS Is the US great yet?,IsItGreatYetBot
1810,RT @SteveHusker: @realDonaldTrump @CNN @MSNBC  https://t.co/Y2oaxb9PR0,GayeLewis7
1811,@realDonaldTrump Giddily Praises his buddy Putin as Russia Sends Troops Into Ukraine https://t.co/4OTb0xIYJW via @RollingStone,ABGray
1812,@RealDonaldTrump is a short-fingered vulgarian #NEWS,LibelTrump
1813,@realDonaldTrump @POTUS Is America great yet?,IsItGreatYetBot
1814,RT @heartfulmom: @realDonaldTrump 9) 2010: Melania Trump @FLOTUS on the cover of RUSSIA’S Harper’s Bazaar (not on American edition.)  When…,Donna780780
1815,"@RealDonaldTrump #lie : 'We love clean, beautiful West Virginia coal. We love it. And you know, that’s indestructib… https://t.co/Pj48uWQHJk",SwerianBot
1816,"@realdonaldtrump @DonaldJTrumpJr diz que conhece Putin, com ele Trump presidente, Putin não fazia isso. 🇺🇸 🇺🇸 🌎… https://t.co/nf0p48ZRP7",Antoniotertus
1817,@realdonaldtrump 接近する❗️圧が‼️✨✨✨✨✨,gori_moon02
1818,"RT @Otpor17: @realDonaldTrump Follow the rubles: how VEB financed the sale of a Ukrainian steelmaker by Trump's partner, providing the fund…",NastyOldWomyn
1819,"@realdonaldtrump diz que conhece Putin, e com ele Trump presidente, Putin não fazia isso. 🇺🇸 🇺🇸 🌎 #TRUMP2024 🇺🇸 🇺🇸… https://t.co/ukuN9XEDxU",Antoniotertus
1820,"RT @Otpor17: @realDonaldTrump Follow the rubles: how VEB financed the sale of a Ukrainian steelmaker by Trump's partner, providing the fund…",too_secrets
1821,"RT @Otpor17: @realDonaldTrump Follow the rubles: how VEB financed the sale of a Ukrainian steelmaker by Trump's partner, providing the fund…",harrygod
1822,@RealDonaldTrump wants to give himself tax cuts #LibelTrump,LibelTrump
1823,"RT @AngelaBelcamino: @realDonaldTrump Up around $3 a gallon now... I'd say that's losing, again.",tom_martino1
1824,"RT @Otpor17: @realDonaldTrump Follow the rubles: how VEB financed the sale of a Ukrainian steelmaker by Trump's partner, providing the fund…",Otpor17
1825,"RT @angrypooka: @realDonaldTrump I always had a rule, if a person went backrupt multiple times, had countless failed businesses, cheated on…",staceylynnMomo1
1826,RT @OneMercurial: @realDonaldTrump Let me explain this to you: We hate what you’ve done to this country. We want you gone.  More of us hate…,onemercuriaI
1827,RT @gatorsrsupreme: @realDonaldTrump @NBCNews Americans and the whole world know that you are Traitor and traded away our interests over th…,RealNoraC
1828,"@RealDonaldTrump #fact : 2017 - Meets Russian President Vladimir Putin in person for the first time, on the sidelin… https://t.co/P3lw4tYQ3W",SwerianBot
1829,@realDonaldTrump Got Sleeping?,OdysseyMarioBot
1830,@realDonaldTrump @POTUS We know Mike is a good guy. #youtryandfail,youtryandfail
1831,"RT @heartfulmom: @realDonaldTrump 23) 2011: Like “Little Moscow” Miami, Trump Hollywood attracted Russian buyers. Hiding “money in the U.S.…",ConcretNSewrgas
1832,RT @RalphPotsy: @realDonaldTrump Hi Donnie. Look who is on the cover of Times! https://t.co/xLXNZwzA2u,adama16731701
1833,"RT @heartfulmom: @realDonaldTrump 23) 2011: Like “Little Moscow” Miami, Trump Hollywood attracted Russian buyers. Hiding “money in the U.S.…",jakki2004
1834,"RT @heartfulmom: @realDonaldTrump @POTUS 21) 2011: Andrey Truskov, a wholesale electronics Oligarch bought a “Moscow in Miami” condo, as di…",jakki2004
1835,RT @heartfulmom: @realDonaldTrump 9) 2010: Melania Trump @FLOTUS on the cover of RUSSIA’S Harper’s Bazaar (not on American edition.)  When…,jakki2004
1836,"RT @heartfulmom: @realDonaldTrump 4) 2010: Alexander Yuzvik buys condo in “Moscow in Miami” - Trump Tower in Sunny Isles, Florida.  Who is…",jakki2004
1837,@realDonaldTrump スマホRPGは今これをやってるよ。今のジョブはこれ！ https://t.co/p9h2gDljTf,Bglasses1102
1838,@RealDonaldTrump would rather fight with CNN than help veterans https://t.co/LGqheRArH0,LibelTrump
1839,"RT @heartfulmom: @realDonaldTrump 4) 2010: Alexander Yuzvik buys condo in “Moscow in Miami” - Trump Tower in Sunny Isles, Florida.  Who is…",heartfulmom
1840,"@RealDonaldTrump #joke : 'People say Trump is a Putin puppet, a Manchurian candidate, but Trump is so stupid that h… https://t.co/AWiILnAfwa",SwerianBot
1841,@RealDonaldTrump hates to think about poor people having health care #Trump,LibelTrump
1842,RT @StreamerStan: @realDonaldTrump What’s the best loadout in Warzone?,StreamerStan
1843,@realDonaldTrump is Putin’s Bitch #politics  https://t.co/ax9y4iB7oL,Liberal_Forum
1844,RT @lillyviolet81: @realDonaldTrump John McCain said was writing in Linday Graham &amp; Glen Beck is considering to vote Hillary Clinton. Richa…,notrealdemocrat
1845,RT @FordThefordster: @realDonaldTrump @SenJoniErnst @ChuckGrassley @SenatorFischer @SenJohnThune @SenatorRounds @KimReynoldsIA @EPAAWheeler…,Bob_Stinson1234
1846,@realDonaldTrump is a fascist,virus50030024
1847,RT @SallyDeal4: @realDonaldTrump Growing corn in the heartland still has a major environmental impact. Higher-ethanol blends still produce…,Bob_Stinson1234
1848,@RealDonaldTrump whacks it when he thinks about MSM @MSNBC,LibelTrump
1849,@realdonaldtrump ニュー絵 https://t.co/WpwKwWg5Z0,b0kllo
1850,@realdonaldtrump 4C60449A :参戦ID 参加者募集！ 四大天司ＨＬ https://t.co/APb06uISud,Clausewitz2015
1851,@realdonaldtrump BD1C0246 :参戦ID 参加者募集！ Lv150 アニマ・アニムス・コア https://t.co/j4OstbpnIH,Clausewitz2015
1852,"@RealDonaldTrump #lie : ''When I became president, President Obama had a separation policy. I didn’t have it. He ha… https://t.co/rtAyQAgxoK",SwerianBot
1853,@realDonaldTrump スマホRPGは今これをやってるよ。今のジョブはこれ！ https://t.co/SdXNm6plmT,Bglasses1102
1854,@realDonaldTrump　１ 694AD0B7 :参戦ID 参加者募集！ Lv150 プロトバハムート https://t.co/bZtCqrrlsD,Bglasses1102
1855,@realDonaldTrump 694AD0B7 :参戦ID 参加者募集！ Lv150 プロトバハムート https://t.co/bZtCqraiqD,Bglasses1102
1856,@realdonaldtrump  🐟💸💖 1枚目無言になっちゃった許して（は？） https://t.co/EJHynHu6fW,ibj_LL
1857,@realdonaldtrump 4C805C4D :参戦ID 参加者募集！ Lv150 フロネシス https://t.co/L4znZrMmtE,Clausewitz2015
1858,@realdonaldtrump 自分を直接売り出す世界ってやっぱり尋常じゃないほど怖い。批判、誹謗中傷、自分に向けられたありとあらゆる声が知らない誰かから直接浴びせられるなんて相当な覚悟とメンタルがなきゃやってられないよ……,kurowizwijetta
1859,@realdonaldtrump so are you running again in 2024? Asking for a friend,araamay1
1860,@realdonaldtrump いつどこで読んだ記事かは覚えてないけど、企業の宣伝戦略にVtuberを起用すると不祥事が起こらない利点があるなんて話を耳にしたことがあった。でも昨今色々あった件を含めて別にそんなことはなかったなって思った。,kurowizwijetta
1861,@realDonaldTrump you are failing #america ... #SAD #FAIL,primaryrinos
1862,RT @BDB081361: @realDonaldTrump and you and your corrupt organization had RUSSIAN PREGNANT WOMEN come to  USA to have their BABIES and they…,JesusNarrowWay
1863,"RT @ArtM711: @realDonaldTrump A true American Hero, he has earned a ""Prime Bone In Ribeye"" from one of the best steak houses in America. Jo…",ArtM711
1864,"@RealDonaldTrump is flat broke, according to my sources https://t.co/LGqheRArH0",LibelTrump
1865,@realdonaldtrump ADE47F0D :参戦ID 参加者募集！ Lv150 プロトバハムート https://t.co/oC5AGCwtnn,GBF_PlzHelpMe
1866,@realDonaldTrump なんか… fjの一方通行なんじゃないかって不安になるけどカップリングって別に両想いじゃなくていいよな別に fjがtdkをずっと見つめている それだけでええねんな…,dorodoro_beron
1867,@realDonaldTrump 衣装と曲がダサくなかったらなんでもいいよね正直問題 #鯱ペ,nlb_vd
1868,@realDonaldTrump @POTUS Did you eat well? #youtryandfail,youtryandfail
1869,@realDonaldTrump Don't touch that #bad,Cutitout11
1870,@realDonaldTrump  #ゴガゴのスペース おつゴおやすみ,menou_sanmai
1871,@realDonaldTrump メェバキバキゎよ💖💖 #鯱ペ,nlb_vd
1872,RT @nogg_the: @realDonaldTrump What you see and what you’re reading is not what’s happening. https://t.co/aKTpAM0F5E,RdsSchneider
1873,@realDonaldTrump 12cm差… 167 179 チューしやすいやん してほしいわけではないですがﾒｶﾞﾈｸｲｯ,dorodoro_beron
1874,@realDonaldTrump Release you Tax information.,jmcnama3
1875,@realDonaldTrump 共鳴するMOAたち パンちゃん良コンセプトとヒット曲お願いします https://t.co/2MRV0HLBEj,zru6zz
1876,@realDonaldTrump パンに伝えておきます https://t.co/smkG6F7FRa,zru6zz
1877,@realDonaldTrump  #ゴガゴのスペース 子供は欲しくなる商品だよグルメスパイザー,menou_sanmai
1878,@realDonaldTrump  #ゴガゴのスペース またグルメスパイザーの話してるよ,menou_sanmai
1879,@realDonaldTrump  #ゴガゴのスペース また睡眠障害ですか昼夜逆転してますね,menou_sanmai
1880,@realDonaldTrump 340E27DD :参戦ID 参加者募集！ Lv150 アニマ・アニムス・コア https://t.co/N2L39RKIgQ,273tk
1881,@RealDonaldTrump lies awake at night terrified of Muslim families he hasn't discriminated against yet @CBSNews,LibelTrump
1882,@realDonaldTrump 𝑰’𝒎 𝒂 𝑳𝑶$𝑬𝑹__...あれってロックコンセプトで合ってるんですね パンに言っておきます https://t.co/1d6y5G85sV,zru6zz
1883,@realDonaldTrump  #ゴガゴのスペース トス復活してるからこっちでいいんだっけ？,menou_sanmai
1884,@realdonaldtrump C4AF6562 :参戦ID 参加者募集！ Lv200 フェディエル https://t.co/JRZ5siVtn6,wally23409263
1885,@realDonaldTrump　　　　　　　 0EC330BB :参戦ID 参加者募集！ Lv200 ガレヲン https://t.co/DmnGySjv7y,BNKMKN
1886,@realDonaldTrump 穏やかなファンダムは穏やかなファンダムで大変…てか、もっと売れてほしいとかできるならだれよりも輝いていてほしいってオタクとしてはかなり正常な感情では？これ以上は上を目指さなくていい！とか思い始めた… https://t.co/FCYMDuf8eO,zru6zz
1887,@realDonaldTrump FCF8FFAB :参戦ID 参加者募集！ Lv150 フロネシス https://t.co/dlXGM8DUM0,kc_yta
1888,@realdonaldtrump 桜島ふざけんなクソ,kurowizwijetta
1889,@realDonaldTrump B5AFB14A :参戦ID 参加者募集！ Lv150 プロトバハムート https://t.co/ANuPI2JwwS,273tk
1890,@realDonaldTrump 6502B776 :参戦ID 参加者募集！ Lv150 ティアマト・マリス https://t.co/rV8Fslw5iA,kc_yta
1891,"RT @RyanHillMI: @realDonaldTrump “There won’t be time to go on Vacations.  There won’t be time to go golfing all the time""  https://t.co/j8…",Almanzapriscil1
1892,"RT @RWTrollPatrol: @realDonaldTrump This video has 16 million views, let's get it up to 20 million before the end of the month.   It's the…",JanTate18324711
1893,@realdonaldtrump 0D593917 :参戦ID 参加者募集！ Lv150 アニマ・アニムス・コア https://t.co/3jL8baIROJ,zwj25915963
1894,@realDonaldTrump よくわからんけどそろそろコンサートの練習しないとなのでは！？ https://t.co/O4Pq6uUT94,zru6zz
1895,@realDonaldTrump 7C0F11E8 :参戦ID 参加者募集！ Lv120 ホルス https://t.co/rKHvcyUpdN,lmfnono
1896,@realdonaldtrump 15B319CD :参戦ID 参加者募集！ Lv120 ホルス https://t.co/NykJWCJpYu,zwj25915963
1897,@realDonaldTrump 6370A8A8 :参戦ID 参加者募集！ Lv120 ホルス https://t.co/NykJWCJpYu,zwj25915963
1898,@realDonaldTrump 2FFBAE6E :参戦ID 参加者募集！ Lv120 ホルス https://t.co/rKHvcyTRof,lmfnono
1899,@realDonaldTrump 曲だけで言うとブルアワ！ https://t.co/p7RK8YEhMv,zru6zz
